"CallerIPAddress";"Resource";"ResourceGroup";"ResourceId";"ResourceType";"ResultType";"OperationName";"requestUri_s";"ResultSignature";"clientInfo_s";"httpStatusCode_d";"identity_claim_http_schemas_xmlsoap_org_ws_2005_05_identity_claims_upn_s";"Count";"AllowPublicAccess";"IPwhitelist";"VnetRules";"PrivateEndpoint";"ApplicationContact";"AppOwner"
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.4 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"15";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.4 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"15";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"1";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretSet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"1";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.4 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"16";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.4 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"16";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"1";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e9b90b4f-51e8-48e2-a45b-da788140468b/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"1";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"14";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"14";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"10";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"10";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"12";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"12";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"13";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"13";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"4";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"4";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"7";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"7";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"2";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"2";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"2";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/537c00c3-350c-43fd-b4ee-4a199a38c650/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"2";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"1";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretSet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/34ae345d-ae37-48ec-8658-110b227bd7ef?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"1";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"6";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"6";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"4";"True";"";"";"";"";""
"10.203.176.5";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"4";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"3";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"3";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"1";"True";"";"";"";"";""
"10.203.176.146";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretGet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/86b7d9e3-38c1-4a66-8288-0317a2ca9ad7/?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"1";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/92a32e0c-b53c-4b8e-b720-66860374cee9?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"1";"True";"";"";"";"";""
"10.203.177.31";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"SecretSet";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/92a32e0c-b53c-4b8e-b720-66860374cee9?api-version=7.1";"OK";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"200";"";"1";"True";"";"";"";"";""
"10.203.177.172";"KV-HK01-EAS-U-AT-VLT01";"RG-HK01-EAS-N-APTTEST-KEYVAULT01";"/SUBSCRIPTIONS/9B491DD6-598E-498C-98A0-D3BBD2290821/RESOURCEGROUPS/RG-HK01-EAS-N-APTTEST-KEYVAULT01/PROVIDERS/MICROSOFT.KEYVAULT/VAULTS/KV-HK01-EAS-U-AT-VLT01";"VAULTS";"Success";"Authentication";"https://kv-hk01-eas-u-at-vlt01.vault.azure.net/secrets/e8764aa3-17ee-48c6-abc2-d4fdb48dcf80/?api-version=7.1";"Unauthorized";"azsdk-js-keyvault-secrets/4.1.0 core-http/1.2.5 Node/v14.20.1 OS/(x64-Linux-5.4.0-1090-azure)";"401";"";"3";"True";"";"";"";"";""
